,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6
994,True,False,False,False,False,False
995,True,False,False,False,False,False
996,True,False,False,False,False,False
997,True,False,False,False,False,False
998,True,False,False,False,False,False
999,True,False,False,False,False,False
1000,True,False,False,False,False,False
1001,True,False,False,False,False,False
1002,True,False,False,False,False,False
1003,True,False,False,False,False,False
1004,True,False,False,False,False,False
1005,True,False,False,False,False,False
1006,True,False,False,False,False,False
1007,True,False,False,False,False,False
1008,True,False,False,False,False,False
1009,True,False,False,False,False,False
1010,True,False,False,False,False,False
1011,True,False,False,False,False,False
1012,True,False,False,False,False,False
1013,True,False,False,False,False,False
1014,True,False,False,False,False,False
1015,True,False,False,False,False,False
1016,False,True,False,False,False,False
1017,False,True,False,False,False,False
1018,False,True,False,False,False,False
1019,False,True,False,False,False,False
1020,False,True,False,False,False,False
1021,False,True,False,False,False,False
1022,False,True,False,False,False,False
1023,False,True,False,False,False,False
1024,False,True,False,False,False,False
1025,False,True,False,False,False,False
1026,False,True,False,False,False,False
1027,False,True,False,False,False,False
1028,False,True,False,False,False,False
1029,False,True,False,False,False,False
1030,False,True,False,False,False,False
1031,False,True,False,False,False,False
1032,False,True,False,False,False,False
1033,False,True,False,False,False,False
1034,False,True,False,False,False,False
1035,False,True,False,False,False,False
1036,False,True,False,False,False,False
1037,False,True,False,False,False,False
1038,False,True,False,False,False,False
1039,False,False,True,False,False,False
1040,False,False,True,False,False,False
1041,False,False,True,False,False,False
1042,False,False,True,False,False,False
1043,False,False,True,False,False,False
1044,False,False,True,False,False,False
1045,False,False,True,False,False,False
1046,False,False,True,False,False,False
1047,False,False,True,False,False,False
1048,False,False,True,False,False,False
1049,False,False,True,False,False,False
1050,False,False,True,False,False,False
1051,False,False,True,False,False,False
1052,False,False,True,False,False,False
1053,False,False,True,False,False,False
1054,False,False,True,False,False,False
1055,False,False,True,False,False,False
1056,False,False,True,False,False,False
1057,False,False,True,False,False,False
1058,False,False,True,False,False,False
1059,False,False,True,False,False,False
1060,False,False,True,False,False,False
1061,False,False,True,False,False,False
1062,False,False,False,True,False,False
1063,False,False,False,True,False,False
1064,False,False,False,True,False,False
1065,False,False,False,True,False,False
1066,False,False,False,True,False,False
1067,False,False,False,True,False,False
1068,False,False,False,True,False,False
1069,False,False,False,True,False,False
1070,False,False,False,True,False,False
1071,False,False,False,True,False,False
1072,False,False,False,True,False,False
1073,False,False,False,True,False,False
1074,False,False,False,True,False,False
1075,False,False,False,True,False,False
1076,False,False,False,True,False,False
1077,False,False,False,True,False,False
1078,False,False,False,True,False,False
1079,False,False,False,True,False,False
1080,False,False,False,True,False,False
1081,False,False,False,True,False,False
1082,False,False,False,True,False,False
1083,False,False,False,True,False,False
1084,False,False,False,True,False,False
1085,False,False,False,True,False,False
1086,False,False,False,False,True,False
1087,False,False,False,False,True,False
1088,False,False,False,False,True,False
1089,False,False,False,False,True,False
1090,False,False,False,False,True,False
1091,False,False,False,False,True,False
1092,False,False,False,False,True,False
1093,False,False,False,False,True,False
1094,False,False,False,False,True,False
1095,False,False,False,False,True,False
1096,False,False,False,False,True,False
1097,False,False,False,False,True,False
1098,False,False,False,False,True,False
1099,False,False,False,False,True,False
1100,False,False,False,False,True,False
1101,False,False,False,False,True,False
1102,False,False,False,False,True,False
1103,False,False,False,False,True,False
1104,False,False,False,False,True,False
1105,False,False,False,False,True,False
1106,False,False,False,False,True,False
1107,False,False,False,False,True,False
1108,False,False,False,False,True,False
1109,False,False,False,False,True,False
1110,False,False,False,False,False,True
1111,False,False,False,False,False,True
1112,False,False,False,False,False,True
1113,False,False,False,False,False,True
1114,False,False,False,False,False,True
1115,False,False,False,False,False,True
1116,False,False,False,False,False,True
1117,False,False,False,False,False,True
1118,False,False,False,False,False,True
1119,False,False,False,False,False,True
1120,False,False,False,False,False,True
1121,False,False,False,False,False,True
1122,False,False,False,False,False,True
1123,False,False,False,False,False,True
1124,False,False,False,False,False,True
1125,False,False,False,False,False,True
1126,False,False,False,False,False,True
1127,False,False,False,False,False,True
1128,False,False,False,False,False,True
1129,False,False,False,False,False,True
1130,False,False,False,False,False,True
1131,False,False,False,False,False,True
1132,False,False,False,False,False,True
1133,False,False,False,False,False,True
1134,False,False,False,False,False,False
1135,False,False,False,False,False,False
1136,False,False,False,False,False,False
1137,False,False,False,False,False,False
1138,False,False,False,False,False,False
1139,False,False,False,False,False,False
1140,False,False,False,False,False,False
1141,False,False,False,False,False,False
1142,False,False,False,False,False,False
1143,False,False,False,False,False,False
1144,False,False,False,False,False,False
1145,False,False,False,False,False,False
1146,False,False,False,False,False,False
