instant,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6
870,False,False,True,False,False,False,False
871,False,False,True,False,False,False,False
872,False,False,True,False,False,False,False
873,False,False,True,False,False,False,False
874,False,False,True,False,False,False,False
875,False,False,True,False,False,False,False
876,False,False,True,False,False,False,False
877,False,False,True,False,False,False,False
878,False,False,False,True,False,False,False
879,False,False,False,True,False,False,False
880,False,False,False,True,False,False,False
881,False,False,False,True,False,False,False
882,False,False,False,True,False,False,False
883,False,False,False,True,False,False,False
884,False,False,False,True,False,False,False
885,False,False,False,True,False,False,False
886,False,False,False,True,False,False,False
887,False,False,False,True,False,False,False
888,False,False,False,True,False,False,False
889,False,False,False,True,False,False,False
890,False,False,False,True,False,False,False
891,False,False,False,True,False,False,False
892,False,False,False,True,False,False,False
893,False,False,False,True,False,False,False
894,False,False,False,True,False,False,False
895,False,False,False,True,False,False,False
896,False,False,False,True,False,False,False
897,False,False,False,True,False,False,False
898,False,False,False,True,False,False,False
899,False,False,False,True,False,False,False
900,False,False,False,True,False,False,False
901,False,False,False,False,True,False,False
902,False,False,False,False,True,False,False
903,False,False,False,False,True,False,False
904,False,False,False,False,True,False,False
905,False,False,False,False,True,False,False
906,False,False,False,False,True,False,False
907,False,False,False,False,True,False,False
908,False,False,False,False,True,False,False
909,False,False,False,False,True,False,False
910,False,False,False,False,True,False,False
911,False,False,False,False,True,False,False
912,False,False,False,False,True,False,False
913,False,False,False,False,True,False,False
914,False,False,False,False,True,False,False
915,False,False,False,False,True,False,False
916,False,False,False,False,True,False,False
917,False,False,False,False,True,False,False
918,False,False,False,False,True,False,False
919,False,False,False,False,True,False,False
920,False,False,False,False,True,False,False
921,False,False,False,False,True,False,False
922,False,False,False,False,True,False,False
923,False,False,False,False,True,False,False
924,False,False,False,False,False,True,False
925,False,False,False,False,False,True,False
926,False,False,False,False,False,True,False
927,False,False,False,False,False,True,False
928,False,False,False,False,False,True,False
929,False,False,False,False,False,True,False
930,False,False,False,False,False,True,False
931,False,False,False,False,False,True,False
932,False,False,False,False,False,True,False
933,False,False,False,False,False,True,False
934,False,False,False,False,False,True,False
935,False,False,False,False,False,True,False
936,False,False,False,False,False,True,False
937,False,False,False,False,False,True,False
938,False,False,False,False,False,True,False
939,False,False,False,False,False,True,False
940,False,False,False,False,False,True,False
941,False,False,False,False,False,True,False
942,False,False,False,False,False,True,False
943,False,False,False,False,False,True,False
944,False,False,False,False,False,True,False
945,False,False,False,False,False,True,False
946,False,False,False,False,False,False,True
947,False,False,False,False,False,False,True
948,False,False,False,False,False,False,True
949,False,False,False,False,False,False,True
950,False,False,False,False,False,False,True
951,False,False,False,False,False,False,True
952,False,False,False,False,False,False,True
953,False,False,False,False,False,False,True
954,False,False,False,False,False,False,True
955,False,False,False,False,False,False,True
956,False,False,False,False,False,False,True
957,False,False,False,False,False,False,True
958,False,False,False,False,False,False,True
959,False,False,False,False,False,False,True
960,False,False,False,False,False,False,True
961,False,False,False,False,False,False,True
962,False,False,False,False,False,False,True
963,False,False,False,False,False,False,True
964,False,False,False,False,False,False,True
965,False,False,False,False,False,False,True
966,False,False,False,False,False,False,True
967,False,False,False,False,False,False,True
968,False,False,False,False,False,False,True
969,False,False,False,False,False,False,True
970,True,False,False,False,False,False,False
971,True,False,False,False,False,False,False
972,True,False,False,False,False,False,False
973,True,False,False,False,False,False,False
974,True,False,False,False,False,False,False
975,True,False,False,False,False,False,False
976,True,False,False,False,False,False,False
977,True,False,False,False,False,False,False
978,True,False,False,False,False,False,False
979,True,False,False,False,False,False,False
980,True,False,False,False,False,False,False
981,True,False,False,False,False,False,False
982,True,False,False,False,False,False,False
983,True,False,False,False,False,False,False
984,True,False,False,False,False,False,False
985,True,False,False,False,False,False,False
986,True,False,False,False,False,False,False
987,True,False,False,False,False,False,False
988,True,False,False,False,False,False,False
989,True,False,False,False,False,False,False
990,True,False,False,False,False,False,False
991,True,False,False,False,False,False,False
992,True,False,False,False,False,False,False
993,False,True,False,False,False,False,False
994,False,True,False,False,False,False,False
995,False,True,False,False,False,False,False
996,False,True,False,False,False,False,False
997,False,True,False,False,False,False,False
998,False,True,False,False,False,False,False
999,False,True,False,False,False,False,False
1000,False,True,False,False,False,False,False
1001,False,True,False,False,False,False,False
