instant,workingday_0,workingday_1
2139,True,False
2140,False,True
2141,False,True
2142,False,True
2143,False,True
2144,False,True
2145,False,True
2146,False,True
2147,False,True
2148,False,True
2149,False,True
2150,False,True
2151,False,True
2152,False,True
2153,False,True
2154,False,True
2155,False,True
2156,False,True
2157,False,True
2158,False,True
2159,False,True
2160,False,True
2161,False,True
2162,False,True
2163,False,True
2164,False,True
2165,False,True
2166,False,True
2167,False,True
2168,False,True
2169,False,True
2170,False,True
2171,False,True
2172,False,True
2173,False,True
2174,False,True
2175,False,True
2176,False,True
2177,False,True
2178,False,True
2179,False,True
2180,False,True
2181,False,True
2182,False,True
2183,False,True
2184,False,True
2185,False,True
2186,False,True
2187,False,True
2188,False,True
2189,False,True
2190,False,True
2191,False,True
2192,False,True
2193,False,True
2194,False,True
2195,False,True
2196,False,True
2197,False,True
2198,False,True
2199,False,True
2200,False,True
2201,False,True
2202,False,True
2203,False,True
2204,False,True
2205,False,True
2206,False,True
2207,False,True
2208,False,True
2209,False,True
2210,False,True
2211,False,True
2212,False,True
2213,False,True
2214,False,True
2215,False,True
2216,False,True
2217,False,True
2218,False,True
2219,False,True
2220,False,True
2221,False,True
2222,False,True
2223,False,True
2224,False,True
2225,False,True
2226,False,True
2227,False,True
2228,False,True
2229,False,True
2230,False,True
2231,False,True
2232,False,True
2233,False,True
2234,False,True
2235,False,True
2236,False,True
2237,False,True
2238,False,True
2239,False,True
2240,False,True
2241,False,True
2242,False,True
2243,False,True
2244,False,True
2245,False,True
2246,False,True
2247,False,True
2248,False,True
2249,False,True
2250,False,True
2251,False,True
2252,False,True
2253,False,True
2254,False,True
2255,False,True
2256,False,True
2257,False,True
2258,False,True
2259,False,True
2260,True,False
2261,True,False
2262,True,False
2263,True,False
2264,True,False
2265,True,False
2266,True,False
2267,True,False
2268,True,False
2269,True,False
2270,True,False
2271,True,False
2272,True,False
2273,True,False
2274,True,False
2275,True,False
2276,True,False
2277,True,False
2278,True,False
2279,True,False
2280,True,False
2281,True,False
2282,True,False
2283,True,False
2284,True,False
2285,True,False
2286,True,False
2287,True,False
2288,True,False
2289,True,False
2290,True,False
2291,True,False
2292,True,False
2293,True,False
2294,True,False
2295,True,False
2296,True,False
2297,True,False
2298,True,False
2299,True,False
2300,True,False
2301,True,False
2302,True,False
2303,True,False
2304,True,False
2305,True,False
2306,True,False
2307,True,False
2308,False,True
2309,False,True
2310,False,True
2311,False,True
2312,False,True
2313,False,True
2314,False,True
2315,False,True
2316,False,True
2317,False,True
2318,False,True
2319,False,True
2320,False,True
2321,False,True
2322,False,True
2323,False,True
2324,False,True
2325,False,True
2326,False,True
2327,False,True
2328,False,True
2329,False,True
2330,False,True
2331,False,True
2332,False,True
2333,False,True
2334,False,True
2335,False,True
2336,False,True
2337,False,True
2338,False,True
2339,False,True
2340,False,True
2341,False,True
2342,False,True
2343,False,True
2344,False,True
2345,False,True
2346,False,True
2347,False,True
2348,False,True
2349,False,True
2350,False,True
2351,False,True
2352,False,True
2353,False,True
2354,False,True
2355,False,True
2356,False,True
2357,False,True
2358,False,True
2359,False,True
2360,False,True
2361,False,True
2362,False,True
2363,False,True
2364,False,True
2365,False,True
2366,False,True
2367,False,True
2368,False,True
2369,False,True
2370,False,True
2371,False,True
2372,False,True
2373,False,True
2374,False,True
2375,False,True
2376,False,True
2377,False,True
2378,False,True
2379,False,True
2380,False,True
2381,False,True
2382,False,True
2383,False,True
2384,False,True
2385,False,True
2386,False,True
2387,False,True
2388,False,True
2389,False,True
2390,False,True
2391,False,True
2392,False,True
2393,False,True
2394,False,True
2395,False,True
2396,False,True
2397,False,True
2398,False,True
2399,False,True
2400,False,True
2401,False,True
2402,False,True
2403,True,False
2404,True,False
2405,True,False
2406,True,False
2407,True,False
2408,True,False
2409,True,False
2410,True,False
2411,True,False
2412,True,False
2413,True,False
2414,True,False
2415,True,False
2416,True,False
2417,True,False
2418,True,False
2419,True,False
2420,True,False
2421,True,False
2422,True,False
2423,True,False
2424,True,False
2425,True,False
2426,True,False
2427,True,False
2428,True,False
2429,True,False
2430,True,False
2431,True,False
2432,True,False
2433,True,False
2434,True,False
2435,True,False
2436,True,False
2437,True,False
2438,True,False
2439,True,False
2440,True,False
2441,True,False
2442,True,False
2443,True,False
2444,True,False
2445,True,False
2446,True,False
2447,True,False
2448,True,False
2449,True,False
2450,True,False
2451,True,False
2452,True,False
2453,True,False
2454,True,False
2455,True,False
2456,True,False
2457,True,False
2458,True,False
2459,True,False
2460,True,False
2461,True,False
2462,True,False
2463,True,False
2464,True,False
2465,True,False
2466,True,False
2467,True,False
2468,True,False
2469,True,False
2470,True,False
2471,True,False
2472,True,False
2473,True,False
2474,True,False
2475,False,True
2476,False,True
2477,False,True
2478,False,True
2479,False,True
2480,False,True
2481,False,True
2482,False,True
2483,False,True
2484,False,True
2485,False,True
2486,False,True
2487,False,True
2488,False,True
2489,False,True
2490,False,True
2491,False,True
2492,False,True
2493,False,True
2494,False,True
2495,False,True
2496,False,True
2497,False,True
2498,False,True
2499,False,True
2500,False,True
2501,False,True
2502,False,True
2503,False,True
2504,False,True
2505,False,True
2506,False,True
2507,False,True
2508,False,True
2509,False,True
2510,False,True
2511,False,True
2512,False,True
2513,False,True
2514,False,True
2515,False,True
2516,False,True
2517,False,True
2518,False,True
2519,False,True
2520,False,True
2521,False,True
2522,False,True
2523,False,True
2524,False,True
2525,False,True
2526,False,True
2527,False,True
2528,False,True
2529,False,True
2530,False,True
2531,False,True
2532,False,True
2533,False,True
2534,False,True
2535,False,True
2536,False,True
2537,False,True
2538,False,True
2539,False,True
2540,False,True
2541,False,True
2542,False,True
2543,False,True
2544,False,True
2545,False,True
2546,False,True
2547,False,True
2548,False,True
2549,False,True
2550,False,True
2551,False,True
2552,False,True
2553,False,True
2554,False,True
2555,False,True
2556,False,True
2557,False,True
2558,False,True
2559,False,True
2560,False,True
2561,False,True
2562,False,True
2563,False,True
2564,False,True
2565,False,True
2566,False,True
2567,False,True
2568,False,True
2569,False,True
2570,False,True
2571,False,True
2572,False,True
2573,False,True
2574,False,True
2575,False,True
2576,False,True
2577,False,True
2578,False,True
2579,False,True
2580,False,True
2581,False,True
2582,False,True
2583,False,True
2584,False,True
2585,False,True
2586,False,True
2587,False,True
2588,False,True
2589,False,True
2590,False,True
2591,False,True
2592,False,True
2593,False,True
2594,False,True
2595,True,False
2596,True,False
2597,True,False
2598,True,False
2599,True,False
2600,True,False
2601,True,False
2602,True,False
2603,True,False
2604,True,False
2605,True,False
2606,True,False
2607,True,False
2608,True,False
2609,True,False
2610,True,False
2611,True,False
2612,True,False
2613,True,False
2614,True,False
2615,True,False
2616,True,False
2617,True,False
2618,True,False
2619,True,False
2620,True,False
2621,True,False
2622,True,False
2623,True,False
2624,True,False
2625,True,False
2626,True,False
2627,True,False
2628,True,False
2629,True,False
2630,True,False
2631,True,False
2632,True,False
2633,True,False
2634,True,False
2635,True,False
2636,True,False
2637,True,False
2638,True,False
2639,True,False
2640,True,False
2641,True,False
2642,True,False
2643,False,True
2644,False,True
2645,False,True
2646,False,True
2647,False,True
2648,False,True
2649,False,True
2650,False,True
2651,False,True
2652,False,True
2653,False,True
2654,False,True
2655,False,True
2656,False,True
2657,False,True
2658,False,True
2659,False,True
2660,False,True
2661,False,True
2662,False,True
2663,False,True
2664,False,True
2665,False,True
2666,False,True
2667,False,True
2668,False,True
2669,False,True
2670,False,True
2671,False,True
2672,False,True
2673,False,True
2674,False,True
2675,False,True
2676,False,True
2677,False,True
2678,False,True
2679,False,True
2680,False,True
2681,False,True
2682,False,True
2683,False,True
2684,False,True
2685,False,True
2686,False,True
2687,False,True
2688,False,True
2689,False,True
2690,False,True
2691,False,True
2692,False,True
2693,False,True
2694,False,True
2695,False,True
2696,False,True
2697,False,True
2698,False,True
2699,False,True
2700,False,True
2701,False,True
2702,False,True
2703,False,True
2704,False,True
2705,False,True
2706,False,True
2707,False,True
2708,False,True
2709,False,True
2710,False,True
2711,False,True
2712,False,True
2713,False,True
2714,False,True
2715,False,True
2716,False,True
2717,False,True
2718,False,True
2719,False,True
2720,False,True
2721,False,True
2722,False,True
2723,False,True
2724,False,True
2725,False,True
2726,False,True
2727,False,True
2728,False,True
2729,False,True
2730,False,True
2731,False,True
2732,False,True
2733,False,True
2734,False,True
2735,False,True
2736,False,True
2737,False,True
2738,False,True
2739,False,True
2740,False,True
2741,False,True
2742,False,True
2743,False,True
2744,False,True
2745,False,True
2746,False,True
2747,False,True
2748,False,True
2749,False,True
2750,False,True
2751,False,True
2752,False,True
2753,False,True
2754,False,True
2755,False,True
2756,False,True
2757,False,True
2758,False,True
2759,False,True
2760,False,True
2761,False,True
2762,False,True
2763,True,False
2764,True,False
2765,True,False
2766,True,False
2767,True,False
2768,True,False
2769,True,False
2770,True,False
2771,True,False
2772,True,False
2773,True,False
2774,True,False
2775,True,False
2776,True,False
2777,True,False
2778,True,False
2779,True,False
2780,True,False
2781,True,False
2782,True,False
2783,True,False
2784,True,False
2785,True,False
2786,True,False
2787,True,False
2788,True,False
2789,True,False
2790,True,False
2791,True,False
2792,True,False
2793,True,False
2794,True,False
2795,True,False
2796,True,False
2797,True,False
2798,True,False
2799,True,False
2800,True,False
2801,True,False
2802,True,False
2803,True,False
2804,True,False
2805,True,False
2806,True,False
2807,True,False
2808,True,False
2809,True,False
2810,True,False
2811,False,True
2812,False,True
2813,False,True
2814,False,True
2815,False,True
2816,False,True
2817,False,True
2818,False,True
2819,False,True
2820,False,True
2821,False,True
2822,False,True
2823,False,True
2824,False,True
2825,False,True
2826,False,True
2827,False,True
2828,False,True
2829,False,True
2830,False,True
2831,False,True
2832,False,True
2833,False,True
2834,False,True
2835,False,True
2836,False,True
2837,False,True
2838,False,True
2839,False,True
2840,False,True
2841,False,True
2842,False,True
2843,False,True
2844,False,True
2845,False,True
2846,False,True
2847,False,True
2848,False,True
2849,False,True
2850,False,True
2851,False,True
2852,False,True
2853,False,True
2854,False,True
2855,False,True
2856,False,True
2857,False,True
2858,False,True
2859,False,True
2860,False,True
2861,False,True
2862,False,True
2863,False,True
2864,False,True
2865,False,True
2866,False,True
2867,False,True
2868,False,True
2869,False,True
2870,False,True
2871,False,True
2872,False,True
2873,False,True
2874,False,True
2875,False,True
2876,False,True
2877,False,True
2878,False,True
2879,False,True
2880,False,True
