instant,season_1,season_2,season_3,season_4
1361,True,False,False,False
1362,True,False,False,False
1363,True,False,False,False
1364,True,False,False,False
1365,True,False,False,False
1366,True,False,False,False
1367,True,False,False,False
1368,True,False,False,False
1369,True,False,False,False
1370,True,False,False,False
1371,True,False,False,False
1372,True,False,False,False
1373,True,False,False,False
1374,True,False,False,False
1375,True,False,False,False
1376,True,False,False,False
1377,True,False,False,False
1378,True,False,False,False
1379,True,False,False,False
1380,True,False,False,False
1381,True,False,False,False
1382,True,False,False,False
1383,True,False,False,False
1384,True,False,False,False
1385,True,False,False,False
1386,True,False,False,False
1387,True,False,False,False
1388,True,False,False,False
1389,True,False,False,False
1390,True,False,False,False
1391,True,False,False,False
1392,True,False,False,False
1393,True,False,False,False
1394,True,False,False,False
1395,True,False,False,False
1396,True,False,False,False
1397,True,False,False,False
1398,True,False,False,False
1399,True,False,False,False
1400,True,False,False,False
1401,True,False,False,False
1402,True,False,False,False
1403,True,False,False,False
1404,True,False,False,False
1405,True,False,False,False
1406,True,False,False,False
1407,True,False,False,False
1408,True,False,False,False
1409,True,False,False,False
1410,True,False,False,False
1411,True,False,False,False
1412,True,False,False,False
1413,True,False,False,False
1414,True,False,False,False
1415,True,False,False,False
1416,True,False,False,False
1417,True,False,False,False
1418,True,False,False,False
1419,True,False,False,False
1420,True,False,False,False
1421,True,False,False,False
1422,True,False,False,False
1423,True,False,False,False
1424,True,False,False,False
1425,True,False,False,False
1426,True,False,False,False
1427,True,False,False,False
1428,True,False,False,False
1429,True,False,False,False
1430,True,False,False,False
1431,True,False,False,False
1432,True,False,False,False
1433,True,False,False,False
1434,True,False,False,False
1435,True,False,False,False
1436,True,False,False,False
1437,True,False,False,False
1438,True,False,False,False
1439,True,False,False,False
1440,True,False,False,False
1441,True,False,False,False
1442,True,False,False,False
1443,True,False,False,False
1444,True,False,False,False
1445,True,False,False,False
1446,True,False,False,False
1447,True,False,False,False
1448,True,False,False,False
1449,True,False,False,False
1450,True,False,False,False
1451,True,False,False,False
1452,True,False,False,False
1453,True,False,False,False
1454,True,False,False,False
1455,True,False,False,False
1456,True,False,False,False
1457,True,False,False,False
1458,True,False,False,False
1459,True,False,False,False
1460,True,False,False,False
1461,True,False,False,False
1462,True,False,False,False
1463,True,False,False,False
1464,True,False,False,False
1465,True,False,False,False
1466,True,False,False,False
1467,True,False,False,False
1468,True,False,False,False
1469,True,False,False,False
1470,True,False,False,False
1471,True,False,False,False
1472,True,False,False,False
1473,True,False,False,False
1474,True,False,False,False
1475,True,False,False,False
1476,True,False,False,False
1477,True,False,False,False
1478,True,False,False,False
1479,True,False,False,False
1480,True,False,False,False
1481,True,False,False,False
1482,True,False,False,False
1483,True,False,False,False
1484,True,False,False,False
1485,True,False,False,False
1486,True,False,False,False
1487,True,False,False,False
1488,True,False,False,False
1489,True,False,False,False
1490,True,False,False,False
1491,True,False,False,False
1492,True,False,False,False
1493,True,False,False,False
1494,True,False,False,False
1495,True,False,False,False
1496,True,False,False,False
1497,True,False,False,False
1498,True,False,False,False
1499,True,False,False,False
1500,True,False,False,False
1501,True,False,False,False
1502,True,False,False,False
1503,True,False,False,False
1504,True,False,False,False
1505,True,False,False,False
1506,True,False,False,False
1507,True,False,False,False
1508,True,False,False,False
1509,True,False,False,False
1510,True,False,False,False
1511,True,False,False,False
1512,True,False,False,False
1513,True,False,False,False
1514,True,False,False,False
1515,True,False,False,False
1516,True,False,False,False
1517,True,False,False,False
1518,True,False,False,False
1519,True,False,False,False
1520,True,False,False,False
1521,True,False,False,False
1522,True,False,False,False
1523,True,False,False,False
1524,True,False,False,False
1525,True,False,False,False
1526,True,False,False,False
1527,True,False,False,False
1528,True,False,False,False
1529,True,False,False,False
1530,True,False,False,False
1531,True,False,False,False
1532,True,False,False,False
1533,True,False,False,False
1534,True,False,False,False
1535,True,False,False,False
1536,True,False,False,False
1537,True,False,False,False
1538,True,False,False,False
1539,True,False,False,False
1540,True,False,False,False
1541,True,False,False,False
1542,True,False,False,False
1543,True,False,False,False
1544,True,False,False,False
1545,True,False,False,False
1546,True,False,False,False
1547,True,False,False,False
1548,True,False,False,False
1549,True,False,False,False
1550,True,False,False,False
1551,True,False,False,False
1552,True,False,False,False
1553,True,False,False,False
1554,True,False,False,False
1555,True,False,False,False
1556,True,False,False,False
1557,True,False,False,False
1558,True,False,False,False
1559,True,False,False,False
1560,True,False,False,False
1561,True,False,False,False
1562,True,False,False,False
1563,True,False,False,False
1564,True,False,False,False
1565,True,False,False,False
1566,True,False,False,False
1567,True,False,False,False
1568,True,False,False,False
1569,True,False,False,False
1570,True,False,False,False
1571,True,False,False,False
1572,True,False,False,False
1573,True,False,False,False
1574,True,False,False,False
1575,True,False,False,False
1576,True,False,False,False
1577,True,False,False,False
1578,True,False,False,False
1579,True,False,False,False
1580,True,False,False,False
1581,True,False,False,False
1582,True,False,False,False
1583,True,False,False,False
1584,True,False,False,False
1585,True,False,False,False
1586,True,False,False,False
1587,True,False,False,False
1588,True,False,False,False
1589,True,False,False,False
1590,True,False,False,False
1591,True,False,False,False
1592,True,False,False,False
1593,True,False,False,False
1594,True,False,False,False
1595,True,False,False,False
1596,True,False,False,False
1597,True,False,False,False
1598,True,False,False,False
1599,True,False,False,False
1600,True,False,False,False
1601,True,False,False,False
1602,True,False,False,False
1603,True,False,False,False
1604,True,False,False,False
1605,True,False,False,False
1606,True,False,False,False
1607,True,False,False,False
1608,True,False,False,False
1609,True,False,False,False
1610,True,False,False,False
1611,True,False,False,False
1612,True,False,False,False
1613,True,False,False,False
1614,True,False,False,False
1615,True,False,False,False
1616,True,False,False,False
1617,True,False,False,False
1618,True,False,False,False
1619,True,False,False,False
1620,True,False,False,False
1621,True,False,False,False
1622,True,False,False,False
1623,True,False,False,False
1624,True,False,False,False
1625,True,False,False,False
1626,True,False,False,False
1627,True,False,False,False
1628,True,False,False,False
1629,True,False,False,False
1630,True,False,False,False
1631,True,False,False,False
1632,True,False,False,False
1633,True,False,False,False
1634,True,False,False,False
1635,True,False,False,False
1636,True,False,False,False
1637,True,False,False,False
1638,True,False,False,False
1639,True,False,False,False
1640,True,False,False,False
1641,True,False,False,False
1642,True,False,False,False
1643,True,False,False,False
1644,True,False,False,False
1645,True,False,False,False
1646,True,False,False,False
