instant,yr_0,yr_1
2140,True,False
2141,True,False
2142,True,False
2143,True,False
2144,True,False
2145,True,False
2146,True,False
2147,True,False
2148,True,False
2149,True,False
2150,True,False
2151,True,False
2152,True,False
2153,True,False
2154,True,False
2155,True,False
2156,True,False
2157,True,False
2158,True,False
2159,True,False
2160,True,False
2161,True,False
2162,True,False
2163,True,False
2164,True,False
2165,True,False
2166,True,False
2167,True,False
2168,True,False
2169,True,False
2170,True,False
2171,True,False
2172,True,False
2173,True,False
2174,True,False
2175,True,False
2176,True,False
2177,True,False
2178,True,False
2179,True,False
2180,True,False
2181,True,False
2182,True,False
2183,True,False
2184,True,False
2185,True,False
2186,True,False
2187,True,False
2188,True,False
2189,True,False
2190,True,False
2191,True,False
2192,True,False
2193,True,False
2194,True,False
2195,True,False
2196,True,False
2197,True,False
2198,True,False
2199,True,False
2200,True,False
2201,True,False
2202,True,False
2203,True,False
2204,True,False
2205,True,False
2206,True,False
2207,True,False
2208,True,False
2209,True,False
2210,True,False
2211,True,False
2212,True,False
2213,True,False
2214,True,False
2215,True,False
2216,True,False
2217,True,False
2218,True,False
2219,True,False
2220,True,False
2221,True,False
2222,True,False
2223,True,False
2224,True,False
2225,True,False
2226,True,False
2227,True,False
2228,True,False
2229,True,False
2230,True,False
2231,True,False
2232,True,False
2233,True,False
2234,True,False
2235,True,False
2236,True,False
2237,True,False
2238,True,False
2239,True,False
2240,True,False
2241,True,False
2242,True,False
2243,True,False
2244,True,False
2245,True,False
2246,True,False
2247,True,False
2248,True,False
2249,True,False
2250,True,False
2251,True,False
2252,True,False
2253,True,False
2254,True,False
2255,True,False
2256,True,False
2257,True,False
2258,True,False
2259,True,False
2260,True,False
2261,True,False
2262,True,False
2263,True,False
2264,True,False
2265,True,False
2266,True,False
2267,True,False
2268,True,False
2269,True,False
2270,True,False
2271,True,False
2272,True,False
2273,True,False
2274,True,False
2275,True,False
2276,True,False
2277,True,False
2278,True,False
2279,True,False
2280,True,False
2281,True,False
2282,True,False
2283,True,False
2284,True,False
2285,True,False
2286,True,False
2287,True,False
2288,True,False
2289,True,False
2290,True,False
2291,True,False
2292,True,False
2293,True,False
2294,True,False
2295,True,False
2296,True,False
2297,True,False
2298,True,False
2299,True,False
2300,True,False
2301,True,False
2302,True,False
2303,True,False
2304,True,False
2305,True,False
2306,True,False
2307,True,False
2308,True,False
2309,True,False
2310,True,False
2311,True,False
2312,True,False
2313,True,False
2314,True,False
2315,True,False
2316,True,False
2317,True,False
2318,True,False
2319,True,False
2320,True,False
2321,True,False
2322,True,False
2323,True,False
2324,True,False
2325,True,False
2326,True,False
2327,True,False
2328,True,False
2329,True,False
2330,True,False
2331,True,False
2332,True,False
2333,True,False
2334,True,False
2335,True,False
2336,True,False
2337,True,False
2338,True,False
2339,True,False
2340,True,False
2341,True,False
2342,True,False
2343,True,False
2344,True,False
2345,True,False
2346,True,False
2347,True,False
2348,True,False
2349,True,False
2350,True,False
2351,True,False
2352,True,False
2353,True,False
2354,True,False
2355,True,False
2356,True,False
2357,True,False
2358,True,False
2359,True,False
2360,True,False
2361,True,False
2362,True,False
2363,True,False
2364,True,False
2365,True,False
2366,True,False
2367,True,False
2368,True,False
2369,True,False
2370,True,False
2371,True,False
2372,True,False
2373,True,False
2374,True,False
2375,True,False
2376,True,False
2377,True,False
2378,True,False
2379,True,False
2380,True,False
2381,True,False
2382,True,False
2383,True,False
2384,True,False
2385,True,False
2386,True,False
2387,True,False
2388,True,False
2389,True,False
2390,True,False
2391,True,False
2392,True,False
2393,True,False
2394,True,False
2395,True,False
2396,True,False
2397,True,False
2398,True,False
2399,True,False
2400,True,False
2401,True,False
2402,True,False
2403,True,False
2404,True,False
2405,True,False
2406,True,False
2407,True,False
2408,True,False
2409,True,False
2410,True,False
2411,True,False
2412,True,False
2413,True,False
2414,True,False
2415,True,False
2416,True,False
2417,True,False
2418,True,False
2419,True,False
2420,True,False
2421,True,False
2422,True,False
2423,True,False
2424,True,False
2425,True,False
2426,True,False
2427,True,False
2428,True,False
2429,True,False
2430,True,False
2431,True,False
2432,True,False
2433,True,False
2434,True,False
2435,True,False
2436,True,False
2437,True,False
2438,True,False
2439,True,False
2440,True,False
2441,True,False
2442,True,False
2443,True,False
2444,True,False
2445,True,False
2446,True,False
2447,True,False
2448,True,False
2449,True,False
2450,True,False
2451,True,False
2452,True,False
2453,True,False
2454,True,False
2455,True,False
2456,True,False
2457,True,False
2458,True,False
2459,True,False
2460,True,False
2461,True,False
2462,True,False
2463,True,False
2464,True,False
2465,True,False
2466,True,False
2467,True,False
2468,True,False
2469,True,False
2470,True,False
2471,True,False
2472,True,False
2473,True,False
2474,True,False
2475,True,False
2476,True,False
2477,True,False
2478,True,False
2479,True,False
2480,True,False
2481,True,False
2482,True,False
2483,True,False
2484,True,False
2485,True,False
2486,True,False
2487,True,False
2488,True,False
2489,True,False
2490,True,False
2491,True,False
2492,True,False
2493,True,False
2494,True,False
2495,True,False
2496,True,False
2497,True,False
2498,True,False
2499,True,False
2500,True,False
2501,True,False
2502,True,False
2503,True,False
2504,True,False
2505,True,False
2506,True,False
2507,True,False
2508,True,False
2509,True,False
2510,True,False
2511,True,False
2512,True,False
2513,True,False
2514,True,False
2515,True,False
2516,True,False
2517,True,False
2518,True,False
2519,True,False
2520,True,False
2521,True,False
2522,True,False
2523,True,False
2524,True,False
2525,True,False
2526,True,False
2527,True,False
2528,True,False
2529,True,False
2530,True,False
2531,True,False
2532,True,False
2533,True,False
2534,True,False
2535,True,False
2536,True,False
2537,True,False
2538,True,False
2539,True,False
2540,True,False
2541,True,False
2542,True,False
2543,True,False
2544,True,False
2545,True,False
2546,True,False
2547,True,False
2548,True,False
2549,True,False
2550,True,False
2551,True,False
2552,True,False
2553,True,False
2554,True,False
2555,True,False
2556,True,False
2557,True,False
2558,True,False
2559,True,False
2560,True,False
2561,True,False
2562,True,False
2563,True,False
2564,True,False
2565,True,False
2566,True,False
2567,True,False
2568,True,False
2569,True,False
2570,True,False
2571,True,False
2572,True,False
2573,True,False
2574,True,False
2575,True,False
2576,True,False
2577,True,False
2578,True,False
2579,True,False
2580,True,False
2581,True,False
2582,True,False
2583,True,False
2584,True,False
2585,True,False
2586,True,False
2587,True,False
2588,True,False
2589,True,False
2590,True,False
2591,True,False
2592,True,False
2593,True,False
2594,True,False
2595,True,False
2596,True,False
2597,True,False
2598,True,False
2599,True,False
2600,True,False
2601,True,False
2602,True,False
2603,True,False
2604,True,False
2605,True,False
2606,True,False
2607,True,False
2608,True,False
2609,True,False
2610,True,False
2611,True,False
2612,True,False
2613,True,False
2614,True,False
2615,True,False
2616,True,False
2617,True,False
2618,True,False
2619,True,False
2620,True,False
2621,True,False
2622,True,False
2623,True,False
2624,True,False
2625,True,False
2626,True,False
2627,True,False
2628,True,False
2629,True,False
2630,True,False
2631,True,False
2632,True,False
2633,True,False
2634,True,False
2635,True,False
2636,True,False
2637,True,False
2638,True,False
2639,True,False
2640,True,False
2641,True,False
2642,True,False
2643,True,False
2644,True,False
2645,True,False
2646,True,False
2647,True,False
2648,True,False
2649,True,False
2650,True,False
2651,True,False
2652,True,False
2653,True,False
2654,True,False
2655,True,False
2656,True,False
2657,True,False
2658,True,False
2659,True,False
2660,True,False
2661,True,False
2662,True,False
2663,True,False
2664,True,False
2665,True,False
2666,True,False
2667,True,False
2668,True,False
2669,True,False
2670,True,False
2671,True,False
2672,True,False
2673,True,False
2674,True,False
2675,True,False
2676,True,False
2677,True,False
2678,True,False
2679,True,False
2680,True,False
2681,True,False
2682,True,False
2683,True,False
2684,True,False
2685,True,False
2686,True,False
2687,True,False
2688,True,False
2689,True,False
2690,True,False
2691,True,False
2692,True,False
2693,True,False
2694,True,False
2695,True,False
2696,True,False
2697,True,False
2698,True,False
2699,True,False
2700,True,False
2701,True,False
2702,True,False
2703,True,False
2704,True,False
2705,True,False
2706,True,False
2707,True,False
2708,True,False
2709,True,False
2710,True,False
2711,True,False
2712,True,False
2713,True,False
2714,True,False
2715,True,False
2716,True,False
2717,True,False
2718,True,False
2719,True,False
2720,True,False
2721,True,False
2722,True,False
2723,True,False
2724,True,False
2725,True,False
2726,True,False
2727,True,False
2728,True,False
2729,True,False
2730,True,False
2731,True,False
2732,True,False
2733,True,False
2734,True,False
2735,True,False
2736,True,False
2737,True,False
2738,True,False
2739,True,False
2740,True,False
2741,True,False
2742,True,False
2743,True,False
2744,True,False
2745,True,False
2746,True,False
2747,True,False
2748,True,False
2749,True,False
2750,True,False
2751,True,False
2752,True,False
2753,True,False
2754,True,False
2755,True,False
2756,True,False
2757,True,False
2758,True,False
2759,True,False
2760,True,False
2761,True,False
2762,True,False
2763,True,False
2764,True,False
2765,True,False
2766,True,False
2767,True,False
2768,True,False
2769,True,False
2770,True,False
2771,True,False
2772,True,False
2773,True,False
2774,True,False
2775,True,False
2776,True,False
2777,True,False
2778,True,False
2779,True,False
2780,True,False
2781,True,False
2782,True,False
2783,True,False
2784,True,False
2785,True,False
2786,True,False
2787,True,False
2788,True,False
2789,True,False
2790,True,False
2791,True,False
2792,True,False
2793,True,False
2794,True,False
2795,True,False
2796,True,False
2797,True,False
2798,True,False
2799,True,False
2800,True,False
2801,True,False
2802,True,False
2803,True,False
2804,True,False
2805,True,False
2806,True,False
2807,True,False
2808,True,False
2809,True,False
2810,True,False
2811,True,False
2812,True,False
2813,True,False
2814,True,False
2815,True,False
2816,True,False
2817,True,False
2818,True,False
2819,True,False
2820,True,False
2821,True,False
2822,True,False
2823,True,False
2824,True,False
2825,True,False
2826,True,False
2827,True,False
2828,True,False
2829,True,False
2830,True,False
2831,True,False
2832,True,False
2833,True,False
2834,True,False
2835,True,False
2836,True,False
2837,True,False
2838,True,False
2839,True,False
2840,True,False
2841,True,False
2842,True,False
2843,True,False
2844,True,False
2845,True,False
2846,True,False
2847,True,False
2848,True,False
2849,True,False
2850,True,False
2851,True,False
2852,True,False
2853,True,False
2854,True,False
2855,True,False
2856,True,False
2857,True,False
2858,True,False
2859,True,False
2860,True,False
2861,True,False
2862,True,False
2863,True,False
2864,True,False
2865,True,False
2866,True,False
2867,True,False
2868,True,False
2869,True,False
2870,True,False
2871,True,False
2872,True,False
2873,True,False
2874,True,False
2875,True,False
2876,True,False
2877,True,False
2878,True,False
2879,True,False
2880,True,False
2881,True,False
